value,weatherElement_Id
"189.5",2087
"25.8",2088
"31.6",2089
"28",2090
"21.5",2091
"5",2092
"63.5",2093
"11.6",2094
"20.0",2095
"11",2096
"24.0",2097
"10.0",2098
"11",2099
"79",2100
"42",2101
"20",2102
"1007.4",2103
"7",2104
"189.3",2105
"24.1",2106
"31.7",2107
"30",2108
"16.5",2109
"20",2110
"100.1",2111
"9.4",2112
"60.0",2113
"9",2114
"18.1",2115
"70.0",2116
"30",2117
"79",2118
"37",2119
"20",2120
"1006.1",2121
"22",2122
"124.9",2123
"23.0",2124
"30.9",2125
"30",2126
"14.6",2127
"5",2128
"63.3",2129
"8.9",2130
"70.0",2131
"5",2132
"19.5",2133
"70.0",2134
"5",2135
"81",2136
"36",2137
"16",2138
"1005.7",2139
"11",2140
"150.5",2141
"27.6",2142
"33.0",2143
"10",2144
"22.2",2145
"20",2146
"106.5",2147
"6.7",2148
"310.0",2149
"10",2150
"13.4",2151
"290.0",2152
"29",2153
"75",2154
"50",2155
"19",2156
"1007.7",2157
"8",2158
"213.7",2159
"26.0",2160
"33.6",2161
"30",2162
"18.4",2163
"12",2164
"55.0",2165
"7.2",2166
"50.0",2167
"5",2168
"17.6",2169
"40.0",2170
"5",2171
"75",2172
"44",2173
"13",2174
"1007.3",2175
"10",2176
"163.4",2177
"25.8",2178
"33.8",2179
"28",2180
"18.2",2181
"12",2182
"67.6",2183
"7.4",2184
"360.0",2185
"10",2186
"13.0",2187
"10.0",2188
"10",2189
"80",2190
"36",2191
"14",2192
"1005.4",2193
"10",2194
"182.0",2195
"24.4",2196
"32.9",2197
"29",2198
"14.6",2199
"12",2200
"135.2",2201
"8.4",2202
"70.0",2203
"11",2204
"14.4",2205
"70.0",2206
"30",2207
"77",2208
"51",2209
"20",2210
"1007.8",2211
"21",2212
"147.2",2213
"23.3",2214
"31.1",2215
"28",2216
"15.3",2217
"5",2218
"159.4",2219
"18.9",2220
"120.0",2221
"22",2222
"23.4",2223
"120.0",2224
"22",2225
"79",2226
"40",2227
"20",2228
"997.2",2229
"15",2230
"192.6",2231
"25.0",2232
"32.9",2233
"29",2234
"17.7",2235
"12",2236
"72.1",2237
"11.4",2238
"30.0",2239
"10",2240
"17.9",2241
"40.0",2242
"10",2243
"77",2244
"50",2245
"20",2246
"1006.8",2247
"13",2248
"126.1",2249
"18.9",2250
"27.3",2251
"9",2252
"10.6",2253
"5",2254
"308.0",2255
"9.6",2256
"350.0",2257
"10",2258
"19.0",2259
"350.0",2260
"10",2261
"85",2262
"16",2263
"12",2264
"917.4",2265
"15",2266
"100.3",2267
"27.3",2268
"33.1",2269
"4",2270
"20.8",2271
"12",2272
"41.5",2273
"8.4",2274
"20.0",2275
"10",2276
"15.0",2277
"10.0",2278
"10",2279
"70",2280
"38",2281
"14",2282
"1005.5",2283
"8",2284
"191.1",2285
"20.6",2286
"29.7",2287
"28",2288
"11.5",2289
"5",2290
"281.2",2291
"9.7",2292
"20.0",2293
"5",2294
"18.0",2295
"20.0",2296
"5",2297
"82",2298
"16",2299
"12",2300
"940.8",2301
"15",2302
"135.1",2303
"5.5",2304
"16.1",2305
"15",2306
"1.0",2307
"13",2308
"273.8",2309
"13.8",2310
"220.0",2311
"21",2312
"21.2",2313
"220.0",2314
"21",2315
"83",2316
"14",2317
"14",2318
"641.5",2319
"18",2320
"114.7",2321
"24.9",2322
"32.7",2323
"25",2324
"19.0",2325
"12",2326
"136.4",2327
"11.2",2328
"40.0",2329
"15",2330
"18.1",2331
"40.0",2332
"15",2333
"76",2334
"49",2335
"20",2336
"1004.1",2337
"16",2338
"127.5",2339
"24.9",2340
"32.7",2341
"28",2342
"16.9",2343
"5",2344
"229.6",2345
"13.1",2346
"350.0",2347
"11",2348
"23.0",2349
"360.0",2350
"10",2351
"77",2352
"41",2353
"20",2354
"1005.3",2355
"11",2356
"180.9",2357
"12.9",2358
"18.9",2359
"9",2360
"5.1",2361
"12",2362
"377.8",2363
"4.4",2364
"150.0",2365
"21",2366
"9.3",2367
"250.0",2368
"31",2369
"92",2370
"37",2371
"14",2372
"762.4",2373
"19",2374
"88.8",2375
"20.7",2376
"29.0",2377
"18",2378
"15.0",2379
"19",2380
"409.0",2381
"5.8",2382
"270.0",2383
"28",2384
"11.6",2385
"210.0",2386
"30",2387
"82",2388
"53",2389
"14",2390
"898.7",2391
"19",2392
"98.9",2393
"25.8",2394
"33.5",2395
"28",2396
"19.0",2397
"5",2398
"332.0",2399
"5.7",2400
"20.0",2401
"10",2402
"12.5",2403
"360.0",2404
"10",2405
"74",2406
"39",2407
"12",2408
"998.5",2409
"15",2410
"162.7",2411
"21.1",2412
"32.7",2413
"22",2414
"13.8",2415
"6",2416
"136.8",2417
"13.4",2418
"190.0",2419
"28",2420
"22.5",2421
"190.0",2422
"28",2423
"91",2424
"54",2425
"20",2426
"999.1",2427
"12",2428
"167.8",2429
"26.2",2430
"30.7",2431
"26",2432
"22.3",2433
"20",2434
"31.2",2435
"19.8",2436
"20.0",2437
"10",2438
"26.2",2439
"10.0",2440
"11",2441
"79",2442
"50",2443
"20",2444
"1003.5",2445
"7",2446
"191.9",2447
"27.0",2448
"33.1",2449
"27",2450
"21.3",2451
"20",2452
"31.5",2453
"11.3",2454
"40.0",2455
"11",2456
"22.6",2457
"40.0",2458
"11",2459
"73",2460
"39",2461
"13",2462
"1005.2",2463
"7",2464
"196.8",2465
"24.4",2466
"35.3",2467
"30",2468
"16.9",2469
"5",2470
"340.5",2471
"10.8",2472
"350.0",2473
"10",2474
"16.8",2475
"340.0",2476
"10",2477
"72",2478
"40",2479
"3",2480
"1005.1",2481
"16",2482
"125.7",2483
"23.9",2484
"29.5",2485
"26",2486
"18.9",2487
"20",2488
"150.9",2489
"20.2",2490
"360.0",2491
"5",2492
"30.6",2493
"10.0",2494
"10",2495
"86",2496
"66",2497
"15",2498
"971.5",2499
"10",2500
"76.9",2501
"24.8",2502
"34.8",2503
"30",2504
"16.5",2505
"12",2506
"299.6",2507
"8.7",2508
"260.0",2509
"30",2510
"16.8",2511
"260.0",2512
"29",2513
"73",2514
"32",2515
"12",2516
"1007.9",2517
"17",2518
"178.5",2519
"27.7",2520
"35.5",2521
"25",2522
"21.3",2523
"1",2524
"224.8",2525
"6.1",2526
"280.0",2527
"11",2528
"16.8",2529
"320.0",2530
"28",2531
"76",2532
"51",2533
"25",2534
"1004.4",2535
"13",2536
"177.5",2537
"27.5",2538
"36.8",2539
"22",2540
"19.7",2541
"3",2542
"361.2",2543
"7.1",2544
"80.0",2545
"9",2546
"14.4",2547
"210.0",2548
"11",2549
"78",2550
"41",2551
"22",2552
"1006.9",2553
"20",2554
"127.4",2555
"27.5",2556
"36.1",2557
"11",2558
"22.4",2559
"6",2560
"508.7",2561
"6.8",2562
"190.0",2563
"10",2564
"12.1",2565
"180.0",2566
"10",2567
"80",2568
"37",2569
"11",2570
"1007.1",2571
"15",2572
"194.7",2573
"26.5",2574
"33.0",2575
"25",2576
"19.4",2577
"3",2578
"231.0",2579
"5.7",2580
"330.0",2581
"12",2582
"16.3",2583
"270.0",2584
"11",2585
"83",2586
"54",2587
"5",2588
"1005.6",2589
"16",2590
"159.0",2591
"27.2",2592
"32.2",2593
"30",2594
"23.3",2595
"14",2596
"228.6",2597
"12.9",2598
"180.0",2599
"17",2600
"20.7",2601
"180.0",2602
"17",2603
"86",2604
"66",2605
"24",2606
"1007.0",2607
"14",2608
"191.5",2609
"27.0",2610
"32.8",2611
"29",2612
"21.0",2613
"3",2614
"348.4",2615
"11.3",2616
"170.0",2617
"17",2618
"18.0",2619
"160.0",2620
"17",2621
"80",2622
"53",2623
"23",2624
"1004.8",2625
"18",2626
"168.3",2627
"26.1",2628
"33.4",2629
"23",2630
"20.1",2631
"1",2632
"231.2",2633
"10.1",2634
"260.0",2635
"14",2636
"18.9",2637
"200.0",2638
"17",2639
"92",2640
"62",2641
"1",2642
"1004.2",2643
"17",2644
"145.9",2645
"28.0",2646
"33.9",2647
"24",2648
"22.8",2649
"5",2650
"1199.7",2651
"8.3",2652
"160.0",2653
"5",2654
"15.1",2655
"200.0",2656
"5",2657
"83",2658
"51",2659
"24",2660
"1008.0",2661
"16",2662
"195.6",2663
"27.6",2664
"34.6",2665
"11",2666
"21.4",2667
"5",2668
"327.2",2669
"8.1",2670
"200.0",2671
"24",2672
"16.7",2673
"220.0",2674
"25",2675
"81",2676
"47",2677
"11",2678
"1006.9",2679
"12",2680
"213.7",2681
"27.8",2682
"35.6",2683
"24",2684
"22.0",2685
"7",2686
"288.2",2687
"9.7",2688
"220.0",2689
"17",2690
"16.9",2691
"200.0",2692
"17",2693
"77",2694
"41",2695
"24",2696
"1005.5",2697
"14",2698
"167.6",2699
"27.3",2700
"34.1",2701
"25",2702
"20.9",2703
"4",2704
"172.8",2705
"7.5",2706
"350.0",2707
"12",2708
"10.9",2709
"160.0",2710
"17",2711
"78",2712
"61",2713
"17",2714
"1006.5",2715
"17",2716
"182.4",2717
"26.3",2718
"31.9",2719
"29",2720
"21.1",2721
"1",2722
"88.6",2723
"15.7",2724
"160.0",2725
"17",2726
"22.7",2727
"180.0",2728
"17",2729
"86",2730
"67",2731
"23",2732
"996.0",2733
"18",2734
"188.1",2735
"27.3",2736
"33.7",2737
"28",2738
"21.8",2739
"5",2740
"170.4",2741
"13.6",2742
"170.0",2743
"16",2744
"18.6",2745
"170.0",2746
"16",2747
"82",2748
"48",2749
"23",2750
"1006.1",2751
"13",2752
"207.1",2753
"21.8",2754
"29.3",2755
"22",2756
"14.0",2757
"3",2758
"216.5",2759
"7.5",2760
"350.0",2761
"12",2762
"16.9",2763
"130.0",2764
"14",2765
"88",2766
"32",2767
"22",2768
"917.2",2769
"18",2770
"99.1",2771
"27.9",2772
"34.9",2773
"24",2774
"22.9",2775
"5",2776
"782.2",2777
"12.2",2778
"190.0",2779
"24",2780
"23.8",2781
"210.0",2782
"24",2783
"77",2784
"45",2785
"24",2786
"1005.8",2787
"15",2788
"162.0",2789
"23.2",2790
"31.4",2791
"22",2792
"14.0",2793
"3",2794
"206.8",2795
"8.1",2796
"350.0",2797
"12",2798
"15.0",2799
"350.0",2800
"12",2801
"87",2802
"54",2803
"23",2804
"940.7",2805
"19",2806
"121.8",2807
"6.8",2808
"18.8",2809
"20",2810
"1.1",2811
"13",2812
"408.5",2813
"17.1",2814
"170.0",2815
"16",2816
"29.0",2817
"250.0",2818
"14",2819
"82",2820
"17",2821
"22",2822
"643.2",2823
"19",2824
"126.8",2825
"26.9",2826
"32.7",2827
"12",2828
"21.7",2829
"5",2830
"244.1",2831
"10.9",2832
"220.0",2833
"15",2834
"19.0",2835
"200.0",2836
"15",2837
"83",2838
"60",2839
"12",2840
"1003.5",2841
"13",2842
"187.6",2843
"27.5",2844
"33.7",2845
"25",2846
"21.6",2847
"1",2848
"174.3",2849
"10.7",2850
"240.0",2851
"29",2852
"17.3",2853
"220.0",2854
"24",2855
"77",2856
"55",2857
"25",2858
"1005.1",2859
"10",2860
"165.8",2861
"14.2",2862
"22.9",2863
"23",2864
"10.5",2865
"21",2866
"496.4",2867
"6.8",2868
"150.0",2869
"25",2870
"13.7",2871
"150.0",2872
"25",2873
"89",2874
"33",2875
"21",2876
"763.7",2877
"18",2878
"90.8",2879
"22.0",2880
"30.7",2881
"26",2882
"17.7",2883
"5",2884
"439.8",2885
"6.5",2886
"270.0",2887
"29",2888
"11.9",2889
"280.0",2890
"29",2891
"85",2892
"52",2893
"7",2894
"899.4",2895
"20",2896
"104.7",2897
"27.5",2898
"34.7",2899
"23",2900
"22.2",2901
"13",2902
"182.8",2903
"5.6",2904
"210.0",2905
"27",2906
"14.1",2907
"250.0",2908
"12",2909
"77",2910
"31",2911
"23",2912
"998.6",2913
"19",2914
"142.1",2915
"25.1",2916
"33.2",2917
"23",2918
"16.4",2919
"2",2920
"126.9",2921
"12.4",2922
"180.0",2923
"10",2924
"20.7",2925
"210.0",2926
"10",2927
"91",2928
"57",2929
"1",2930
"996.8",2931
"14",2932
"176.0",2933
"27.3",2934
"31.1",2935
"22",2936
"23.7",2937
"5",2938
"370.9",2939
"19.0",2940
"190.0",2941
"17",2942
"27.3",2943
"170.0",2944
"17",2945
"85",2946
"70",2947
"24",2948
"1003.4",2949
"16",2950
"178.6",2951
"27.9",2952
"33.2",2953
"7",2954
"23.4",2955
"3",2956
"653.0",2957
"7.1",2958
"180.0",2959
"15",2960
"15.6",2961
"210.0",2962
"14",2963
"83",2964
"52",2965
"7",2966
"1005.7",2967
"18",2968
"204.2",2969
"27.2",2970
"36.0",2971
"28",2972
"19.7",2973
"3",2974
"145.8",2975
"7.7",2976
"210.0",2977
"6",2978
"13.6",2979
"190.0",2980
"6",2981
"76",2982
"46",2983
"11",2984
"1003.8",2985
"15",2986
"154.2",2987
"25.7",2988
"30.1",2989
"7",2990
"21.5",2991
"5",2992
"502.7",2993
"19.6",2994
"240.0",2995
"2",2996
"27.4",2997
"240.0",2998
"2",2999
"90",3000
"71",3001
"5",3002
"972.3",3003
"16",3004
"169.8",3005
"27.2",3006
"36.5",3007
"22",3008
"20.7",3009
"3",3010
"329.2",3011
"7.2",3012
"260.0",3013
"11",3014
"13.9",3015
"250.0",3016
"11",3017
"78",3018
"40",3019
"22",3020
"1006.7",3021
"18",3022
"148.5",3023
"28.7",3024
"34.1",3025
"26",3026
"23.2",3027
"6",3028
"345.7",3029
"9.5",3030
"20.0",3031
"28",3032
"21.6",3033
"90.0",3034
"28",3035
"76",3036
"52",3037
"18",3038
"1002.0",3039
"12",3040
"239.9",3041
"29.6",3042
"37.3",3043
"24",3044
"24.7",3045
"1",3046
"236.4",3047
"10.2",3048
"60.0",3049
"28",3050
"23.0",3051
"50.0",3052
"28",3053
"72",3054
"41",3055
"24",3056
"1004.6",3057
"10",3058
"186.8",3059
"27.8",3060
"36.7",3061
"2",3062
"23.4",3063
"18",3064
"419.4",3065
"7.6",3066
"200.0",3067
"28",3068
"19.6",3069
"210.0",3070
"28",3071
"80",3072
"51",3073
"2",3074
"1004.9",3075
"16",3076
"227.6",3077
"28.4",3078
"35.2",3079
"15",3080
"24.2",3081
"18",3082
"151.4",3083
"6.3",3084
"120.0",3085
"28",3086
"22.1",3087
"120.0",3088
"28",3089
"78",3090
"53",3091
"15",3092
"1003.4",3093
"9",3094
"230.5",3095
"28.1",3096
"33.7",3097
"14",3098
"23.2",3099
"19",3100
"767.2",3101
"16.0",3102
"290.0",3103
"28",3104
"25.6",3105
"240.0",3106
"28",3107
"87",3108
"63",3109
"14",3110
"1005.1",3111
"11",3112
"255.3",3113
"28.5",3114
"33.4",3115
"4",3116
"24.3",3117
"19",3118
"256.7",3119
"22.0",3120
"170.0",3121
"28",3122
"39.0",3123
"170.0",3124
"28",3125
"77",3126
"56",3127
"4",3128
"1002.9",3129
"8",3130
"225.1",3131
"27.8",3132
"36.1",3133
"27",3134
"23.2",3135
"18",3136
"251.6",3137
"15.7",3138
"280.0",3139
"28",3140
"23.2",3141
"250.0",3142
"29",3143
"89",3144
"54",3145
"27",3146
"1002.3",3147
"9",3148
"238.0",3149
"28.7",3150
"35.0",3151
"5",3152
"23.7",3153
"7",3154
"653.1",3155
"13.6",3156
"280.0",3157
"28",3158
"25.2",3159
"310.0",3160
"28",3161
"80",3162
"59",3163
"4",3164
"1005.9",3165
"15",3166
"213.3",3167
"28.7",3168
"36.3",3169
"27",3170
"24.5",3171
"30",3172
"159.1",3173
"12.1",3174
"200.0",3175
"28",3176
"25.4",3177
"210.0",3178
"28",3179
"78",3180
"47",3181
"27",3182
"1004.6",3183
"13",3184
"241.5",3185
"28.4",3186
"34.5",3187
"16",3188
"23.4",3189
"19",3190
"1063.4",3191
"15.1",3192
"230.0",3193
"28",3194
"29.0",3195
"230.0",3196
"28",3197
"80",3198
"50",3199
"16",3200
"1003.2",3201
"15",3202
"192.6",3203
"28.8",3204
"37.1",3205
"26",3206
"24.7",3207
"19",3208
"250.6",3209
"15.6",3210
"70.0",3211
"28",3212
"26.5",3213
"110.0",3214
"28",3215
"77",3216
"46",3217
"26",3218
"1004.7",3219
"9",3220
"226.8",3221
"27.6",3222
"32.1",3223
"25",3224
"23.5",3225
"29",3226
"114.2",3227
"38.1",3228
"120.0",3229
"28",3230
"54.7",3231
"130.0",3232
"28",3233
"85",3234
"67",3235
"19",3236
"994.2",3237
"9",3238
"283.1",3239
"28.4",3240
"34.0",3241
"14",3242
"24.1",3243
"19",3244
"620.2",3245
"20.0",3246
"50.0",3247
"28",3248
"35.0",3249
"50.0",3250
"28",3251
"80",3252
"51",3253
"14",3254
"1003.9",3255
"8",3256
"251.9",3257
"22.9",3258
"29.6",3259
"24",3260
"19.2",3261
"30",3262
"406.0",3263
"13.2",3264
"180.0",3265
"28",3266
"34.4",3267
"110.0",3268
"28",3269
"87",3270
"56",3271
"25",3272
"915.6",3273
"9",3274
"141.0",3275
"28.9",3276
"34.3",3277
"5",3278
"23.9",3279
"18",3280
"526.9",3281
"13.5",3282
"320.0",3283
"28",3284
"27.4",3285
"330.0",3286
"28",3287
"74",3288
"53",3289
"15",3290
"1003.7",3291
"17",3292
"205.5",3293
"24.6",3294
"32.4",3295
"24",3296
"20.8",3297
"30",3298
"385.0",3299
"5.2",3300
"20.0",3301
"8",3302
"24.9",3303
"130.0",3304
"27",3305
"82",3306
"46",3307
"24",3308
"938.8",3309
"10",3310
"163.5",3311
"7.7",3312
"18.4",3313
"2",3314
"3.3",3315
"16",3316
"1024.3",3317
"23.6",3318
"210.0",3319
"29",3320
"41.9",3321
"240.0",3322
"28",3323
"82",3324
"27",3325
"14",3326
"642.6",3327
"17",3328
"158.7",3329
"28.2",3330
"34.9",3331
"26",3332
"24.0",3333
"28",3334
"213.1",3335
"19.9",3336
"220.0",3337
"28",3338
"35.0",3339
"200.0",3340
"28",3341
"77",3342
"50",3343
"27",3344
"1001.1",3345
"9",3346
"216.6",3347
"28.3",3348
"32.7",3349
"16",3350
"23.0",3351
"18",3352
"401.8",3353
"18.4",3354
"350.0",3355
"27",3356
"29.6",3357
"340.0",3358
"27",3359
"77",3360
"59",3361
"29",3362
"1002.7",3363
"13",3364
"224.8",3365
"14.7",3366
"21.9",3367
"27",3368
"9.3",3369
"5",3370
"1573.1",3371
"6.6",3372
"270.0",3373
"28",3374
"29.4",3375
"280.0",3376
"28",3377
"92",3378
"47",3379
"3",3380
"762.4",3381
"24",3382
"98.5",3383
"22.6",3384
"31.5",3385
"24",3386
"18.3",3387
"19",3388
"968.0",3389
"13.1",3390
"270.0",3391
"18",3392
"26.4",3393
"270.0",3394
"18",3395
"85",3396
"50",3397
"24",3398
"897.6",3399
"17",3400
"124.9",3401
"28.1",3402
"34.8",3403
"27",3404
"22.6",3405
"18",3406
"907.6",3407
"9.8",3408
"180.0",3409
"28",3410
"22.3",3411
"170.0",3412
"28",3413
"78",3414
"47",3415
"24",3416
"996.2",3417
"17",3418
"178.0",3419
"27.1",3420
"33.6",3421
"25",3422
"23.2",3423
"9",3424
"231.7",3425
"15.1",3426
"200.0",3427
"18",3428
"30.1",3429
"50.0",3430
"28",3431
"87",3432
"59",3433
"4",3434
"995.2",3435
"7",3436
"248.8",3437
"28.1",3438
"31.8",3439
"4",3440
"24.0",3441
"19",3442
"302.1",3443
"24.1",3444
"190.0",3445
"29",3446
"33.7",3447
"320.0",3448
"28",3449
"84",3450
"70",3451
"29",3452
"1001.4",3453
"13",3454
"233.4",3455
"28.1",3456
"33.3",3457
"4",3458
"23.2",3459
"8",3460
"532.4",3461
"13.6",3462
"290.0",3463
"28",3464
"27.4",3465
"290.0",3466
"28",3467
"78",3468
"44",3469
"14",3470
"1003.6",3471
"16",3472
"199.1",3473
"29.3",3474
"36.4",3475
"21",3476
"25.1",3477
"19",3478
"181.9",3479
"15.3",3480
"60.0",3481
"28",3482
"39.4",3483
"70.0",3484
"28",3485
"76",3486
"48",3487
"21",3488
"1001.8",3489
"7",3490
"229.8",3491
"26.0",3492
"30.8",3493
"26",3494
"22.0",3495
"8",3496
"251.0",3497
"32.7",3498
"250.0",3499
"28",3500
"46.5",3501
"260.0",3502
"28",3503
"90",3504
"65",3505
"26",3506
"969.9",3507
"15",3508
"163.6",3509
"29.2",3510
"37.6",3511
"24",3512
"23.9",3513
"12",3514
"228.4",3515
"9.3",3516
"70.0",3517
"28",3518
"21.7",3519
"70.0",3520
"28",3521
"74",3522
"43",3523
"24",3524
"1004.5",3525
"11",3526
"219.2",3527
"29.2",3528
"35.1",3529
"22",3530
"24.5",3531
"10",3532
"19.2",3533
"6.3",3534
"280.0",3535
"23",3536
"18.3",3537
"330.0",3538
"22",3539
"74",3540
"44",3541
"26",3542
"1003.5",3543
"5",3544
"247.6",3545
"29.7",3546
"36.8",3547
"26",3548
"23.6",3549
"24",3550
"281.3",3551
"8.8",3552
"70.0",3553
"23",3554
"16.4",3555
"60.0",3556
"4",3557
"70",3558
"41",3559
"26",3560
"1006.1",3561
"8",3562
"226.9",3563
"27.9",3564
"34.7",3565
"23",3566
"22.8",3567
"9",3568
"236.8",3569
"6.7",3570
"20.0",3571
"4",3572
"16.3",3573
"30.0",3574
"20",3575
"80",3576
"51",3577
"23",3578
"1006.6",3579
"13",3580
"237.1",3581
"29.1",3582
"36.0",3583
"20",3584
"24.7",3585
"9",3586
"0.6",3587
"5.8",3588
"150.0",3589
"20",3590
"16.5",3591
"160.0",3592
"5",3593
"73",3594
"49",3595
"28",3596
"1004.8",3597
"1",3598
"254.0",3599
"28.4",3600
"33.6",3601
"20",3602
"22.7",3603
"23",3604
"94.7",3605
"8.4",3606
"170.0",3607
"23",3608
"17.5",3609
"120.0",3610
"21",3611
"85",3612
"60",3613
"20",3614
"1006.5",3615
"7",3616
"280.7",3617
"28.6",3618
"33.9",3619
"21",3620
"23.9",3621
"10",3622
"24.7",3623
"11.3",3624
"160.0",3625
"20",3626
"19.9",3627
"160.0",3628
"20",3629
"75",3630
"50",3631
"22",3632
"1004.5",3633
"6",3634
"259.0",3635
"27.8",3636
"34.5",3637
"20",3638
"23.6",3639
"22",3640
"67.3",3641
"9.6",3642
"190.0",3643
"22",3644
"18.7",3645
"200.0",3646
"22",3647
"89",3648
"61",3649
"21",3650
"1003.9",3651
"5",3652
"228.6",3653
"28.7",3654
"34.1",3655
"21",3656
"23.3",3657
"22",3658
"162.0",3659
"9.2",3660
"180.0",3661
"22",3662
"20.2",3663
"200.0",3664
"22",3665
"79",3666
"52",3667
"21",3668
"1006.9",3669
"16",3670
"240.1",3671
"28.4",3672
"33.5",3673
"21",3674
"23.7",3675
"11",3676
"322.2",3677
"7.2",3678
"200.0",3679
"22",3680
"13.9",3681
"210.0",3682
"22",3683
"79",3684
"54",3685
"21",3686
"1006.5",3687
"14",3688
"257.3",3689
"28.6",3690
"34.4",3691
"2",3692
"23.7",3693
"23",3694
"290.0",3695
"7.7",3696
"240.0",3697
"23",3698
"16.5",3699
"210.0",3700
"22",3701
"78",3702
"48",3703
"22",3704
"1004.6",3705
"12",3706
"231.1",3707
"28.8",3708
"35.5",3709
"21",3710
"23.9",3711
"10",3712
"97.8",3713
"9.4",3714
"110.0",3715
"20",3716
"15.1",3717
"170.0",3718
"20",3719
"76",3720
"56",3721
"21",3722
"1006.3",3723
"6",3724
"270.6",3725
"27.8",3726
"32.2",3727
"15",3728
"24.5",3729
"31",3730
"7.8",3731
"19.7",3732
"150.0",3733
"21",3734
"26.4",3735
"160.0",3736
"21",3737
"84",3738
"64",3739
"25",3740
"995.5",3741
"2",3742
"297.9",3743
"28.3",3744
"33.5",3745
"23",3746
"23.6",3747
"10",3748
"111.8",3749
"9.9",3750
"170.0",3751
"22",3752
"16.3",3753
"170.0",3754
"22",3755
"77",3756
"53",3757
"12",3758
"1005.2",3759
"9",3760
"276.9",3761
"23.0",3762
"28.6",3763
"19",3764
"18.6",3765
"9",3766
"7.0",3767
"11.0",3768
"180.0",3769
"20",3770
"21.6",3771
"180.0",3772
"5",3773
"86",3774
"60",3775
"26",3776
"916.9",3777
"4",3778
"157.2",3779
"29.2",3780
"34.9",3781
"21",3782
"23.6",3783
"22",3784
"84.5",3785
"12.7",3786
"190.0",3787
"21",3788
"23.3",3789
"190.0",3790
"21",3791
"72",3792
"46",3793
"21",3794
"1004.8",3795
"10",3796
"219.9",3797
"24.9",3798
"32.2",3799
"19",3800
"20.6",3801
"10",3802
"21.3",3803
"6.1",3804
"30.0",3805
"7",3806
"12.3",3807
"10.0",3808
"7",3809
"84",3810
"64",3811
"26",3812
"940.4",3813
"7",3814
"191.8",3815
"7.4",3816
"19.3",3817
"19",3818
"2.1",3819
"9",3820
"102.7",3821
"22.1",3822
"130.0",3823
"21",3824
"26.4",3825
"140.0",3826
"21",3827
"82",3828
"30",3829
"27",3830
"643.6",3831
"13",3832
"205.0",3833
"28.0",3834
"33.3",3835
"20",3836
"24.2",3837
"2",3838
"107.1",3839
"13.7",3840
"220.0",3841
"22",3842
"19.7",3843
"180.0",3844
"23",3845
"78",3846
"54",3847
"21",3848
"1003.1",3849
"11",3850
"247.1",3851
"28.7",3852
"34.3",3853
"22",3854
"23.4",3855
"23",3856
"14.1",3857
"11.3",3858
"230.0",3859
"22",3860
"20.3",3861
"210.0",3862
"22",3863
"75",3864
"48",3865
"22",3866
"1004.3",3867
"8",3868
"260.5",3869
"14.6",3870
"21.7",3871
"20",3872
"9.3",3873
"10",3874
"276.5",3875
"5.6",3876
"140.0",3877
"22",3878
"15.6",3879
"120.0",3880
"22",3881
"92",3882
"47",3883
"26",3884
"763.4",3885
"17",3886
"131.2",3887
"23.0",3888
"30.8",3889
"26",3890
"19.1",3891
"11",3892
"115.6",3893
"6.6",3894
"310.0",3895
"13",3896
"11.8",3897
"330.0",3898
"13",3899
"84",3900
"49",3901
"21",3902
"898.7",3903
"12",3904
"149.9",3905
"28.7",3906
"35.1",3907
"22",3908
"23.4",3909
"6",3910
"50.7",3911
"5.4",3912
"210.0",3913
"22",3914
"13.7",3915
"240.0",3916
"22",3917
"75",3918
"43",3919
"22",3920
"997.7",3921
"11",3922
"187.4",3923
"27.4",3924
"34.2",3925
"13",3926
"24.3",3927
"29",3928
"13.9",3929
"10.0",3930
"210.0",3931
"22",3932
"17.1",3933
"210.0",3934
"21",3935
"92",3936
"60",3937
"19",3938
"996.9",3939
"7",3940
"254.6",3941
"28.2",3942
"32.4",3943
"19",3944
"23.7",3945
"23",3946
"59.1",3947
"17.5",3948
"220.0",3949
"22",3950
"24.7",3951
"220.0",3952
"22",3953
"82",3954
"67",3955
"21",3956
"1002.7",3957
"7",3958
"275.6",3959
"28.1",3960
"33.8",3961
"19",3962
"24.1",3963
"21",3964
"423.2",3965
"8.5",3966
"50.0",3967
"20",3968
"17.5",3969
"60.0",3970
"20",3971
"82",3972
"53",3973
"19",3974
"1004.6",3975
"12",3976
"208.2",3977
"29.4",3978
"36.5",3979
"21",3980
"25.2",3981
"15",3982
"27.1",3983
"9.0",3984
"140.0",3985
"21",3986
"18.1",3987
"140.0",3988
"21",3989
"72",3990
"43",3991
"26",3992
"1003.4",3993
"6",3994
"244.1",3995
"25.8",3996
"30.1",3997
"13",3998
"22.2",3999
"6",4000
"152.0",4001
"17.9",4002
"270.0",4003
"11",4004
"27.2",4005
"220.0",4006
"11",4007
"90",4008
"66",4009
"13",4010
"971.3",4011
"15",4012
"164.6",4013
"29.5",4014
"36.2",4015
"26",4016
"24.4",4017
"11",4018
"145.7",4019
"8.0",4020
"90.0",4021
"20",4022
"14.4",4023
"90.0",4024
"4",4025
"71",4026
"46",4027
"26",4028
"1006.0",4029
"5",4030
"238.6",4031
"27.9",4032
"35.1",4033
"26",4034
"21.6",4035
"30",4036
"705.1",4037
"13.8",4038
"10.0",4039
"28",4040
"33.9",4041
